"Kovarro","Season","2"
"Cotter Pyke","Titles","Commander"
"Cotter Pyke","Status","Alive"
"Cotter Pyke","Culture","Ironborn"
"Cotter Pyke","Season","1"
"Cotter Pyke","Place","Iron Islands"
"Cotter Pyke","Allegiance","The"
"Cotter Pyke","Allegiance","Night's Watch"
"The High Septon","Titles","High Septon"
"The High Septon","Actor","Unidentified extra"
"The High Septon","Actor","David Verrey"
"The High Septon","Status","Deceased"
"The High Septon","Allegiance","The"
"The High Septon","Allegiance","Faith of the Seven"
"The High Septon","Season","1"
"The High Septon","Season","2"
"Dontos Hollard","Titles","Ser"
"Dontos Hollard","Titles","Fool"
"Dontos Hollard","Actor","Tony Way"
"Dontos Hollard","Status","Deceased"
"Dontos Hollard","Allegiance","House Hollard"
"Dontos Hollard","Season","2"
"Dontos Hollard","Season","4"
"The Spice King","Actor","Nicholas Blane"
"The Spice King","Status","Deceased"
"The Spice King","Allegiance","The Thirteen"
"The Spice King","Season","2"
"The Spice King","Place","Qarth"
"Ygritte","Actor","Rose Leslie"
"Ygritte","Status","Deceased"
"Ygritte","Culture","Free Folk"
"Ygritte","Allegiance","Free Folk"
"Ygritte","Season","2"
"Ygritte","Season","3"
"Ygritte","Season","4"
"Ygritte","Place","Beyond the Wall"
"Qhorin","Actor","Simon Armstrong"
"Qhorin","Status","Deceased"
"Qhorin","Season","2"
"Qhorin","Allegiance","The"
"Qhorin","Allegiance","Night's Watch"
"Lord of Bones","Actor","Edward Dogliani"
"Lord of Bones","Actor","Ross O'Hennessy"
"Lord of Bones","Status","Deceased"
"Lord of Bones","Culture","Free Folk"
"Lord of Bones","Allegiance","Free Folk"
"Lord of Bones","Season","2"
"Lord of Bones","Season","3"
"Lord of Bones","Season","5"
"Lord of Bones","Place","Beyond the Wall"
"Tytos Lannister","Titles","Lord of Casterly Rock"
"Tytos Lannister","Titles","Lord Paramount of the Westerlands"
"Tytos Lannister","Titles","Warden of the West"
"Tytos Lannister","Status","Deceased"
"Tytos Lannister","Season","1"
"Tytos Lannister","Season","2"
"Tytos Lannister","Family","Tywin Lannister"
"Tytos Lannister","Family","Cersei Lannister"
"Tytos Lannister","Family","Jaime Lannister"
"Tytos Lannister","Family","Joffrey Baratheon"
"Tytos Lannister","Family","Myrcella Baratheon"
"Tytos Lannister","Family","Tommen Baratheon"
"Tytos Lannister","Family","Tyrion Lannister"
"Tytos Lannister","Family","Kevan Lannister"
"Tytos Lannister","Family","Lancel Lannister"
"Tytos Lannister","Family","Martyn Lannister"
"Tytos Lannister","Family","Willem Lannister"
"Tytos Lannister","Family","Joanna Lannister"
"Tytos Lannister","Place","Casterly Rock"
"Tytos Lannister","Allegiance","House Lannister"
"Weasel","Actor","Paul Kealyn"
"Weasel","Status","Alive"
"Weasel","Allegiance","House Lannister"
"Weasel","Allegiance","House Clegane"
"Weasel","Season","2"
"Wildling girl","Status","Deceased"
"Wildling girl","Actor","Claire Wright"
"Wildling girl","Season","1"
"Wildling girl","Season","4"
"Wildling girl","Culture","Free Folk"
"Jeyne Poole","Allegiance","House Stark"
"Jeyne Poole","Allegiance","House Poole"
"Jeyne Poole","Status","Uncertain"
"Jeyne Poole","Actor","Unidentified"
"Jeyne Poole","Season","1"
"Jeyne Poole","Family","Vayon Poole"
"Varly","Allegiance","House Stark"
"Varly","Status","Deceased"
"Varly","Actor","Graham Charles"
"Varly","Season","1"
"Varly","Place","Winterfell"
"Jaremy Rykker","Titles","Ranger"
"Jaremy Rykker","Titles","Ser"
"Jaremy Rykker","Allegiance","The"
"Jaremy Rykker","Allegiance","Night's Watch"
"Jaremy Rykker","Allegiance","House Rykker"
"Jaremy Rykker","Status","Alive"
"Jaremy Rykker","Actor","Jeffrey O'Brien"
"Jaremy Rykker","Season","1"
"Othell Yarwyck","Titles","First Builder"
"Othell Yarwyck","Actor","Brian Fortune"
"Othell Yarwyck","Status","Deceased"
"Othell Yarwyck","Season","1"
"Othell Yarwyck","Season","4"
"Othell Yarwyck","Season","5"
"Othell Yarwyck","Season","6"
"Othell Yarwyck","Allegiance","The"
"Othell Yarwyck","Allegiance","Night's Watch"
"Othell Yarwyck","Allegiance","House Yarwyck"
"Tomard","Allegiance","House Stark"
"Tomard","Status","Alive"
"Tomard","Actor","Phil Dixon"
"Tomard","Season","1"
"Tomard","Religion","Old Gods of the Forest"
"Tomard","Culture","Northmen"
"Little Bird","Allegiance","Varys"
"Little Bird","Status","Alive"
"Little Bird","Actor","Tristan Mercieca"
"Little Bird","Season","1"
"Royal Steward","Allegiance","House Baratheon of King's Landing"
"Royal Steward","Status","Alive"
"Royal Steward","Actor","Robert Sterne"
"Royal Steward","Season","1"
"Wineseller","Status","Deceased"
"Wineseller","Season","1"
"Wineseller","Allegiance","Varys"
"Wineseller","Actor","Simon Lowe"
"Rhaella Targaryen","Titles","Queen"
"Rhaella Targaryen","Status","Deceased"
"Rhaella Targaryen","Culture","Valyrian"
"Rhaella Targaryen","Season","1"
"Rhaella Targaryen","Family","Aegon V Targaryen"
"Rhaella Targaryen","Family","Duncan Targaryen"
"Rhaella Targaryen","Family","Aerys II Targaryen"
"Rhaella Targaryen","Family","Daeron Targaryen"
"Rhaella Targaryen","Family","Rhaegar Targaryen"
"Rhaella Targaryen","Family","Viserys Targaryen"
"Rhaella Targaryen","Family","Daenerys Targaryen"
"Rhaella Targaryen","Family","Aerion Targaryen"
"Rhaella Targaryen","Family","Aemon Targaryen"
"Rhaella Targaryen","Family","Elia Martell"
"Rhaella Targaryen","Family","Drogo"
"Rhaella Targaryen","Family","Rhaenys Targaryen"
"Rhaella Targaryen","Family","Aegon Targaryen"
"Rhaella Targaryen","Family","Jon Snow"
"Rhaella Targaryen","Family","Rhaego"
"Rhaella Targaryen","Place","King's Landing"
"Rhaella Targaryen","Allegiance","House Targaryen"
"Elia Martell","Titles","Princess"
"Elia Martell","Status","Deceased"
"Elia Martell","Culture","Dornishmen"
"Elia Martell","Religion","Faith of the Seven"
"Elia Martell","Season","Complete Guide to Westeros"
"Elia Martell","Season","4"
"Elia Martell","Season","5"
"Elia Martell","Family","Doran Martell"
"Elia Martell","Family","Oberyn Martell"
"Elia Martell","Family","Ellaria Sand"
"Elia Martell","Family","Rhaegar Targaryen"
"Elia Martell","Family","Rhaenys Targaryen"
"Elia Martell","Family","Aegon Targaryen"
"Elia Martell","Family","Aerys II Targaryen"
"Elia Martell","Family","Rhaella Targaryen"
"Elia Martell","Family","Viserys Targaryen"
"Elia Martell","Family","Daenerys Targaryen"
"Elia Martell","Family","Rhaego"
"Elia Martell","Family","Trystane Martell"
"Elia Martell","Family","Sand Snakes"
"Elia Martell","Family","Lewyn Martell"
"Elia Martell","Family","Mors Martell"
"Elia Martell","Family","Nymeria"
"Elia Martell","Family","Maron Martell"
"Elia Martell","Family","Daenerys Targaryen"
"Elia Martell","Place","Sunspear"
"Elia Martell","Place","Dorne"
"Elia Martell","Allegiance","House Martell - by birth"
"Elia Martell","Allegiance","House Targaryen - by marriage"
"Rhaenys Targaryen","Titles","Princess"
"Rhaenys Targaryen","Status","Deceased"
"Rhaenys Targaryen","Family","Rhaegar Targaryen"
"Rhaenys Targaryen","Family","Elia Martell"
"Rhaenys Targaryen","Family","Aegon Targaryen"
"Rhaenys Targaryen","Family","Jon Snow"
"Rhaenys Targaryen","Family","Viserys Targaryen"
"Rhaenys Targaryen","Family","Daenerys Targaryen"
"Rhaenys Targaryen","Family","Doran Martell"
"Rhaenys Targaryen","Family","Oberyn Martell"
"Rhaenys Targaryen","Family","Trystane Martell"
"Rhaenys Targaryen","Family","Sand Snakes"
"Rhaenys Targaryen","Family","Rhaego"
"Rhaenys Targaryen","Place","King's Landing"
"Rhaenys Targaryen","Allegiance","House Targaryen"
"Aegon Targaryen","Status","Deceased"
"Aegon Targaryen","Season","1"
"Aegon Targaryen","Family","Rhaegar Targaryen"
"Aegon Targaryen","Family","Elia Martell"
"Aegon Targaryen","Family","Rhaenys Targaryen"
"Aegon Targaryen","Family","Viserys Targaryen"
"Aegon Targaryen","Family","Daenerys Targaryen"
"Aegon Targaryen","Family","Doran Martell"
"Aegon Targaryen","Family","Oberyn Martell"
"Aegon Targaryen","Family","Trystane Martell"
"Aegon Targaryen","Family","Sand Snakes"
"Aegon Targaryen","Place","King's Landing"
"Aegon Targaryen","Allegiance","House Targaryen"
"Alerie Tyrell","Titles","Lady"
"Alerie Tyrell","Status","Uncertain"
"Alerie Tyrell","Family","Mace Tyrell"
"Alerie Tyrell","Family","Loras Tyrell"
"Alerie Tyrell","Family","Margaery Tyrell"
"Alerie Tyrell","Family","Lynesse Hightower"
"Alerie Tyrell","Family","Luthor Tyrell"
"Alerie Tyrell","Family","Olenna Tyrell"
"Alerie Tyrell","Family","Renly Baratheon"
"Alerie Tyrell","Family","Joffrey Baratheon"
"Alerie Tyrell","Family","Tommen Baratheon"
"Alerie Tyrell","Family","Jorah Mormont"
"Alerie Tyrell","Allegiance","House Hightower - by birth"
"Alerie Tyrell","Allegiance","House Tyrell - by marriage"
"Luthor Tyrell","Titles","Lord of Highgarden"
"Luthor Tyrell","Titles","Warden of the South"
"Luthor Tyrell","Titles","Lord Paramount of the Reach"
"Luthor Tyrell","Status","Deceased"
"Luthor Tyrell","Family","Olenna Tyrell"
"Luthor Tyrell","Family","Mace Tyrell"
"Luthor Tyrell","Family","Alerie Hightower"
"Luthor Tyrell","Family","Loras Tyrell"
"Luthor Tyrell","Family","Margaery Tyrell"
"Luthor Tyrell","Allegiance","House Tyrell"
"Olenna Tyrell","Titles","Lady of Highgarden"
"Olenna Tyrell","Actor","Dame"
"Olenna Tyrell","Actor","Diana Rigg"
"Olenna Tyrell","Status","Alive"
"Olenna Tyrell","Allegiance","House Tyrell - by marriage"
"Olenna Tyrell","Allegiance","House Redwyne - by birth"
"Olenna Tyrell","Allegiance","House Targaryen"
"Olenna Tyrell","Season","3"
"Olenna Tyrell","Season","4"
"Olenna Tyrell","Season","5"
"Olenna Tyrell","Season","6"
"Olenna Tyrell","Season","7"
"Olenna Tyrell","Family","Luthor Tyrell"
"Olenna Tyrell","Family","Mace Tyrell"
"Olenna Tyrell","Family","Alerie Tyrell"
"Olenna Tyrell","Family","Loras Tyrell"
"Olenna Tyrell","Family","Margaery Tyrell"
"Olenna Tyrell","Family","Paxter Redwyne"
"Olenna Tyrell","Family","Bethany Redwyne"
"Olenna Tyrell","Family","Viola Redwyne"
"Olenna Tyrell","Family","Daeron Targaryen"
"Olenna Tyrell","Place","The Arbor"
"Willas Tyrell","Season","HBO Viewer's Guide"
"Willas Tyrell","Family","Mace Tyrell"
"Willas Tyrell","Family","Alerie Tyrell"
"Willas Tyrell","Family","Olenna Tyrell"
"Willas Tyrell","Family","Garlan Tyrell"
"Willas Tyrell","Family","Loras Tyrell"
"Willas Tyrell","Family","Margaery Tyrell"
"Willas Tyrell","Family","Lynesse Hightower"
"Willas Tyrell","Family","Jorah Mormont"
"Willas Tyrell","Status","Alive"
"Willas Tyrell","Allegiance","House Tyrell"
"Garlan Tyrell","Titles","Ser"
"Garlan Tyrell","Status","Alive"
"Garlan Tyrell","Season","HBO Viewer's Guide"
"Garlan Tyrell","Family","Mace Tyrell"
"Garlan Tyrell","Family","Alerie Tyrell"
"Garlan Tyrell","Family","Olenna Tyrell"
"Garlan Tyrell","Family","Willas Tyrell"
"Garlan Tyrell","Family","Loras Tyrell"
"Garlan Tyrell","Family","Margaery Tyrell"
"Garlan Tyrell","Family","Lynesse Hightower"
"Garlan Tyrell","Family","Jorah Mormont"
"Garlan Tyrell","Allegiance","House Tyrell"
"Cassana Baratheon","Status","Deceased"
"Cassana Baratheon","Season","1"
"Cassana Baratheon","Family","Steffon Baratheon"
"Cassana Baratheon","Family","Robert Baratheon"
"Cassana Baratheon","Family","Stannis Baratheon"
"Cassana Baratheon","Family","Renly Baratheon"
"Cassana Baratheon","Family","Gendry"
"Cassana Baratheon","Family","Shireen Baratheon"
"Cassana Baratheon","Family","Barra"
"Cassana Baratheon","Family","Joffrey Baratheon"
"Cassana Baratheon","Family","Myrcella Baratheon"
"Cassana Baratheon","Family","Tommen Baratheon"
"Cassana Baratheon","Family","Cersei Lannister"
"Cassana Baratheon","Family","Selyse Baratheon"
"Cassana Baratheon","Family","Margaery Tyrell"
"Cassana Baratheon","Titles","Lady of Storm's End"
"Cassana Baratheon","Allegiance","House Baratheon - by marriage"
"Cassana Baratheon","Allegiance","House Estermont - by birth"
"Euron Greyjoy","Titles","King of the Iron Islands"
"Euron Greyjoy","Titles","King of Salt and Rock"
"Euron Greyjoy","Titles","Son of the Sea Wind"
"Euron Greyjoy","Titles","Lord Reaper of Pyke"
"Euron Greyjoy","Actor","Pilou Asbæk"
"Euron Greyjoy","Status","Alive"
"Euron Greyjoy","Culture","Ironborn"
"Euron Greyjoy","Allegiance","House Greyjoy"
"Euron Greyjoy","Religion","Drowned God"
"Euron Greyjoy","Season","6"
"Euron Greyjoy","Season","7"
"Euron Greyjoy","Family","Balon Greyjoy"
"Euron Greyjoy","Family","Victarion Greyjoy"
"Euron Greyjoy","Family","Aeron Greyjoy"
"Euron Greyjoy","Family","Alannys Greyjoy"
"Euron Greyjoy","Family","Rodrik Greyjoy"
"Euron Greyjoy","Family","Maron Greyjoy"
"Euron Greyjoy","Family","Yara Greyjoy"
"Euron Greyjoy","Family","Theon Greyjoy"
"Euron Greyjoy","Place","Pyke"
"Victarion Greyjoy","Status","Alive"
"Victarion Greyjoy","Culture","Ironborn"
"Victarion Greyjoy","Season","1"
"Victarion Greyjoy","Family","Balon Greyjoy"
"Victarion Greyjoy","Family","Euron Greyjoy"
"Victarion Greyjoy","Family","Aeron Greyjoy"
"Victarion Greyjoy","Family","Alannys Greyjoy"
"Victarion Greyjoy","Family","Rodrik Greyjoy"
"Victarion Greyjoy","Family","Maron Greyjoy"
"Victarion Greyjoy","Family","Yara Greyjoy"
"Victarion Greyjoy","Family","Theon Greyjoy"
"Victarion Greyjoy","Place","Pyke"
"Victarion Greyjoy","Allegiance","House Greyjoy"
"Aeron Greyjoy","Actor","Michael Feast"
"Aeron Greyjoy","Status","Alive"
"Aeron Greyjoy","Allegiance","House Greyjoy"
"Aeron Greyjoy","Allegiance","Drowned Men"
"Aeron Greyjoy","Religion","Drowned God"
"Aeron Greyjoy","Season","6"
"Aeron Greyjoy","Family","Balon Greyjoy"
"Aeron Greyjoy","Family","Euron Greyjoy"
"Aeron Greyjoy","Family","Victarion Greyjoy"
"Aeron Greyjoy","Family","Alannys Greyjoy"
"Aeron Greyjoy","Family","Rodrik Greyjoy"
"Aeron Greyjoy","Family","Maron Greyjoy"
"Aeron Greyjoy","Family","Yara Greyjoy"
"Aeron Greyjoy","Family","Theon Greyjoy"
"Aeron Greyjoy","Place","Pyke"
"Alannys Greyjoy","Titles","Queen of the Iron Islands"
"Alannys Greyjoy","Status","Uncertain"
"Alannys Greyjoy","Family","Balon Greyjoy"
"Alannys Greyjoy","Family","Rodrik Greyjoy"
"Alannys Greyjoy","Family","Maron Greyjoy"
"Alannys Greyjoy","Family","Yara Greyjoy"
"Alannys Greyjoy","Family","Theon Greyjoy"
"Alannys Greyjoy","Family","Euron Greyjoy"
"Alannys Greyjoy","Family","Victarion Greyjoy"
"Alannys Greyjoy","Family","Aeron Greyjoy"
"Alannys Greyjoy","Allegiance","House Harlaw - by birth"
"Alannys Greyjoy","Allegiance","House Greyjoy - by marriage"
"Rodrik Greyjoy","Status","Deceased"
"Rodrik Greyjoy","Season","1"
"Rodrik Greyjoy","Season","2"
"Rodrik Greyjoy","Family","Balon Greyjoy"
"Rodrik Greyjoy","Family","Alannys Greyjoy"
"Rodrik Greyjoy","Family","Maron Greyjoy"
"Rodrik Greyjoy","Family","Yara Greyjoy"
"Rodrik Greyjoy","Family","Theon Greyjoy"
"Rodrik Greyjoy","Family","Euron Greyjoy"
"Rodrik Greyjoy","Family","Victarion Greyjoy"
"Rodrik Greyjoy","Family","Aeron Greyjoy"
"Rodrik Greyjoy","Place","Pyke"
"Rodrik Greyjoy","Allegiance","House Greyjoy"
"Maron Greyjoy","Status","Deceased"
"Maron Greyjoy","Season","1"
"Maron Greyjoy","Season","2"
"Maron Greyjoy","Family","Balon Greyjoy"
"Maron Greyjoy","Family","Alannys Greyjoy"
"Maron Greyjoy","Family","Rodrik Greyjoy"
"Maron Greyjoy","Family","Yara Greyjoy"
"Maron Greyjoy","Family","Theon Greyjoy"
"Maron Greyjoy","Family","Euron Greyjoy"
"Maron Greyjoy","Family","Victarion Greyjoy"
"Maron Greyjoy","Family","Aeron Greyjoy"
"Maron Greyjoy","Place","Pyke"
"Maron Greyjoy","Allegiance","House Greyjoy"
"Jasper Arryn","Titles","Lord of the Eyrie"
"Jasper Arryn","Status","Deceased"
"Jasper Arryn","Family","Jon Arryn"
"Jasper Arryn","Family","Alys Arryn"
"Jasper Arryn","Family","Ronnel Arryn"
"Jasper Arryn","Family","Robin Arryn"
"Jasper Arryn","Allegiance","House Arryn"
"Alys Arryn","Family","Jon Arryn"
"Alys Arryn","Family","Ronnel Arryn"
"Alys Arryn","Family","Jasper Arryn"
"Alys Arryn","Family","Robin Arryn"
"Alys Arryn","Status","Deceased"
"Alys Arryn","Allegiance","House Arryn"
"Ronnel Arryn","Family","Jon Arryn"
"Ronnel Arryn","Family","Alys Arryn"
"Ronnel Arryn","Family","Jasper Arryn"
"Ronnel Arryn","Family","Robin Arryn"
"Ronnel Arryn","Status","Deceased"
"Ronnel Arryn","Allegiance","House Arryn"
"Joanna Lannister","Titles","Lady"
"Joanna Lannister","Status","Deceased"
"Joanna Lannister","Culture","Andal"
"Joanna Lannister","Season","2"
"Joanna Lannister","Season","3"
"Joanna Lannister","Season","5"
"Joanna Lannister","Season","6"
"Joanna Lannister","Family","Tywin Lannister"
"Joanna Lannister","Family","Cersei Lannister"
"Joanna Lannister","Family","Jaime Lannister"
"Joanna Lannister","Family","Tyrion Lannister"
"Joanna Lannister","Family","Stafford Lannister"
"Joanna Lannister","Family","Cersei's black-haired son"
"Joanna Lannister","Family","Joffrey Baratheon"
"Joanna Lannister","Family","Myrcella Baratheon"
"Joanna Lannister","Family","Tommen Baratheon"
"Joanna Lannister","Family","Tytos Lannister"
"Joanna Lannister","Family","Kevan Lannister"
"Joanna Lannister","Family","Lancel Lannister"
"Joanna Lannister","Family","Martyn Lannister"
"Joanna Lannister","Family","Willem Lannister"
"Joanna Lannister","Allegiance","House Lannister"
"Lannister guardsman","Allegiance","House Lannister"
"Lannister guardsman","Status","Alive"
"Lannister guardsman","Actor","Conor Delaney"
"Lannister guardsman","Season","1"
"Willis Wode","Titles","Ser"
"Willis Wode","Actor","Ryan McKenna"
"Willis Wode","Status","Deceased"
"Willis Wode","Season","1"
"Willis Wode","Allegiance","House Whent"
"Willis Wode","Allegiance","House Wode"
"Kurleket","Actor","Kevin Keenan"
"Kurleket","Status","Deceased"
"Kurleket","Season","1"
"Kurleket","Allegiance","House Bracken"
"Knight of House Frey","Titles","Ser"
"Knight of House Frey","Allegiance","House Frey"
"Knight of House Frey","Status","Alive"
"Knight of House Frey","Actor","Patrick Ryan"
"Knight of House Frey","Season","1"
"King's Landing whore","Allegiance","Petyr Baelish"
"King's Landing whore","Status","Alive"
"King's Landing whore","Actor","Emily Diamond"
"King's Landing whore","Season","1"
"Leo Lefford","Titles","Lord of Golden Tooth"
"Leo Lefford","Actor","Vinnie McCabe"
"Leo Lefford","Status","Alive"
"Leo Lefford","Culture","Andal"
"Leo Lefford","Religion","Faith of the Seven"
"Leo Lefford","Season","1"
"Leo Lefford","Allegiance","House Lefford"
"Leo Lefford","Allegiance","House Lannister"
"Addam Marbrand","Titles","Ser"
"Addam Marbrand","Actor","B.J. Hogg"
"Addam Marbrand","Status","Alive"
"Addam Marbrand","Culture","Andal"
"Addam Marbrand","Allegiance","House Lannister"
"Addam Marbrand","Allegiance","House Marbrand"
"Addam Marbrand","Religion","Faith of the Seven"
"Addam Marbrand","Season","1"
"Addam Marbrand","Family","Damon Marbrand"
"Stevron Frey","Titles","Ser"
"Stevron Frey","Allegiance","House Frey"
"Stevron Frey","Status","Uncertain"
"Stevron Frey","Actor","Colin Carnegie"
"Stevron Frey","Season","1"
"Stevron Frey","Family","Walder Frey"
"Stevron Frey","Family","Walder Rivers"
"Stevron Frey","Family","Lothar Frey"
"Stevron Frey","Family","Olyvar Frey"
"Stevron Frey","Family","Roslin Frey"
"Stevron Frey","Family","Waldron Frey"
"Stevron Frey","Family","Fat Walda Frey"
"Stevron Frey","Family","Ryger Rivers"
"Stevron Frey","Family","Edmure Tully"
"Tommy","Allegiance","House Stark"
"Tommy","Status","Uncertain"
"Tommy","Actor","Tommy Dunne"
"Tommy","Season","1"
"Eon Hunter","Titles","Lord of Longbow Hall"
"Eon Hunter","Actor","Barrington Cullen"
"Eon Hunter","Status","Alive"
"Eon Hunter","Allegiance","House Arryn"
"Eon Hunter","Allegiance","House Hunter"
"Eon Hunter","Season","1"
"Eon Hunter","Place","Longbow Hall"
"Stafford Lannister","Titles","Ser"
"Stafford Lannister","Status","Deceased"
"Stafford Lannister","Culture","Andal"
"Stafford Lannister","Allegiance","House Lannister"
"Stafford Lannister","Season","2"
"Stafford Lannister","Family","Joanna Lannister"
"Stafford Lannister","Family","Tywin Lannister"
"Stafford Lannister","Family","Jaime Lannister"
"Stafford Lannister","Family","Cersei Lannister"
"Stafford Lannister","Family","Tyrion Lannister"
"Knight of House Lynderly","Titles","Ser"
"Knight of House Lynderly","Actor","Patrick Rocks"
"Knight of House Lynderly","Status","Alive"
"Knight of House Lynderly","Allegiance","House Arryn"
"Knight of House Lynderly","Allegiance","House Lynderly"
"Knight of House Lynderly","Season","1"
"Knight of House Lynderly","Place","Snakewood"
"Ryger Rivers","Allegiance","House Frey"
"Ryger Rivers","Status","Alive"
"Ryger Rivers","Actor","Bryan McCaugherty"
"Ryger Rivers","Season","1"
"Ryger Rivers","Family","Walder Frey"
"Ryger Rivers","Family","Stevron Frey"
"Ryger Rivers","Family","Lothar Frey"
"Ryger Rivers","Family","Olyvar Frey"
"Ryger Rivers","Family","Roslin Frey"
"Ryger Rivers","Family","Waldron Frey"
"Ryger Rivers","Family","Walder Rivers"
"Ryger Rivers","Family","Fat Walda Frey"
"Gyles Rosby","Titles","Lord of"
"Gyles Rosby","Titles","Rosby"
"Gyles Rosby","Status","Alive"
"Gyles Rosby","Allegiance","House Rosby"
"Gyles Rosby","Allegiance","House Baratheon of King's Landing"
"Gyles Rosby","Season","1"
"Gyles Rosby","Place","Rosby"
"Aron Santagar","Titles","Ser"
"Aron Santagar","Actor","Unidentified"
"Aron Santagar","Status","Deceased"
"Aron Santagar","Culture","Dornishmen"
"Aron Santagar","Allegiance","House Santagar"
"Aron Santagar","Allegiance","House Baratheon of King's Landing"
"Aron Santagar","Season","1"
"Dareon","Actor","Unidentified"
"Dareon","Status","Alive"
"Dareon","Allegiance","Night's Watch"
"Dareon","Season","1"
"Dareon","Place","The Reach"
"Captain&#39;s daughter","Status","Alive"
"Captain&#39;s daughter","Actor","Amy Dawson"
"Captain&#39;s daughter","Season","2"
"Vayon Poole","Titles","Steward of Winterfell"
"Vayon Poole","Actor","Matthew Scurfield"
"Vayon Poole","Status","Deceased"
"Vayon Poole","Culture","Northmen"
"Vayon Poole","Religion","The Old Gods of the Forest"
"Vayon Poole","Season","1"
"Vayon Poole","Family","Jeyne Poole"
"Vayon Poole","Allegiance","House Stark"
"Vayon Poole","Allegiance","House Poole"
"Pentoshi servant","Allegiance","Illyrio Mopatis"
"Pentoshi servant","Status","Alive"
"Pentoshi servant","Actor","Rania Zouari"
"Pentoshi servant","Season","1"
"Pentoshi servant","Place","Pentos"
"White Walker","Allegiance","White Walkers"
"White Walker","Status","Alive"
"White Walker","Actor","Spencer Wilding"
"White Walker","Actor","Ian Whyte"
"White Walker","Season","1"
"Minisa Tully","Status","Deceased"
"Minisa Tully","Season","2"
"Minisa Tully","Family","Hoster Tully"
"Minisa Tully","Family","Catelyn Stark"
"Minisa Tully","Family","Lysa Arryn"
"Minisa Tully","Family","Edmure Tully"
"Minisa Tully","Family","Brynden Tully"
"Minisa Tully","Family","Eddard Stark"
"Minisa Tully","Family","Jon Arryn"
"Minisa Tully","Family","Petyr Baelish"
"Minisa Tully","Family","Roslin Frey"
"Minisa Tully","Family","Robb Stark"
"Minisa Tully","Family","Sansa Stark"
"Minisa Tully","Family","Arya Stark"
"Minisa Tully","Family","Bran Stark"
"Minisa Tully","Family","Rickon Stark"
"Minisa Tully","Family","Robin Arryn"
"Minisa Tully","Family","Walter Whent"
"Minisa Tully","Family","Oswell Whent"
"Minisa Tully","Place","Harrenhal"
"Minisa Tully","Allegiance","House Tully - by marriage"
"Minisa Tully","Allegiance","House Whent - by birth"
"Garth Gardener","Status","Deceased"
"Garth Gardener","Season","Complete Guide to Westeros"
"Garth Gardener","Season","Histories & Lore"
"Garth Gardener","Culture","First Men"
"Garth Gardener","Titles","King of the Reach"
"Garth Gardener","Place","Highgarden"
"Garth Gardener","Allegiance","House Gardener"
"Artys Arryn","Titles","Ser"
"Artys Arryn","Titles","King of Mountain and Vale"
"Artys Arryn","Allegiance","House Arryn"
"Artys Arryn","Status","Deceased"
"Artys Arryn","Season","Complete Guide to Westeros"
"Artys Arryn","Season","Histories & Lore"
"Artys Arryn","Culture","Andals"
"The Griffin King","Titles","Mountain King"
"The Griffin King","Status","Deceased"
"The Griffin King","Culture","First Men"
"The Griffin King","Season","Complete Guide to Westeros"
"The Griffin King","Season","Histories & Lore"
"Lann","Status","Deceased"
"Lann","Season","Complete Guide to Westeros"
"Lann","Season","Histories & Lore"
"Lann","Culture","First Men"
"The Grey King","Titles","King of the Iron Islands"
"The Grey King","Allegiance","House Greyjoy"
"The Grey King","Status","Deceased"
"The Grey King","Season","Complete Guide to Westeros"
"The Grey King","Season","Histories & Lore"
"Mern IX Gardener","Status","Deceased"
"Mern IX Gardener","Season","1"
"Mern IX Gardener","Titles","King of the Reach"
"Mern IX Gardener","Place","Highgarden"
"Mern IX Gardener","Allegiance","House Gardener"
"Durran","Status","Deceased"
"Durran","Season","Complete Guide to Westeros"
"Durran","Season","Histories & Lore"
"Durran","Family","Elenei"
"Durran","Titles","Storm King"
"Durran","Place","The Stormlands"
"Durran","Allegiance","House Durrandon"
"Elenei","Status","Deceased"
"Elenei","Season","Complete Guide to Westeros"
"Elenei","Season","Histories & Lore"
"Elenei","Family","God of the Sea"
"Elenei","Family","Goddess of the Wind"
"Elenei","Family","Durran"
"Elenei","Titles","Queen"
"Elenei","Allegiance","House Durrandon"
"Argilac Durrandon","Status","Deceased"
"Argilac Durrandon","Season","Complete Guide to Westeros"
"Argilac Durrandon","Season","Histories & Lore"
"Argilac Durrandon","Family","Argalia"
"Argilac Durrandon","Titles","Storm King"
"Argilac Durrandon","Place","Storm's End"
"Argilac Durrandon","Allegiance","House Durrandon"
"Mandon Moore","Titles","Ser"
"Mandon Moore","Actor","Unidentified extra"
"Mandon Moore","Actor","James Doran"
"Mandon Moore","Status","Deceased"
"Mandon Moore","Allegiance","House Moore The"
"Mandon Moore","Allegiance","Kingsguard"
"Mandon Moore","Season","1"
"Mandon Moore","Season","2"
"Drunk Man","Status","Alive"
"Drunk Man","Actor","Paul Portelli"
"Drunk Man","Season","1"
"Goldcloak","Allegiance","City Watch"
"Goldcloak","Status","Alive"
"Goldcloak","Actor","Nickovich Sammut"
"Goldcloak","Season","1"
"Goldcloak","Allegiance","City Watch"
"Goldcloak","Status","Alive"
"Goldcloak","Actor","Seamus Kelly"
"Goldcloak","Season","1"
"Goldcloak","Allegiance","City Watch"
"Goldcloak","Status","Alive"
"Goldcloak","Actor","Alan Paris"
"Goldcloak","Season","1"
